instructor_1,instructor_2,course_url
Nicolas Arnaud,Olivier Drapier,https://www.coursera.org/learn/physique-2-infinis-infiniment-grand
Nicolas Arnaud,Philippe Schune,https://www.coursera.org/learn/physique-2-infinis-infiniment-grand
Nicolas Arnaud,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-2-infinis-infiniment-grand
Olivier Drapier,Philippe Schune,https://www.coursera.org/learn/physique-2-infinis-infiniment-grand
Olivier Drapier,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-2-infinis-infiniment-grand
Philippe Schune,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-2-infinis-infiniment-grand
Nicolas Arnaud,Olivier Drapier,https://www.coursera.org/learn/physique-2-infinis-liens
Nicolas Arnaud,Philippe Schune,https://www.coursera.org/learn/physique-2-infinis-liens
Nicolas Arnaud,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-2-infinis-liens
Olivier Drapier,Philippe Schune,https://www.coursera.org/learn/physique-2-infinis-liens
Olivier Drapier,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-2-infinis-liens
Philippe Schune,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-2-infinis-liens
Nicolas Arnaud,Olivier Drapier,https://www.coursera.org/learn/physique-deux-infinis-et-nous
Nicolas Arnaud,Philippe Schune,https://www.coursera.org/learn/physique-deux-infinis-et-nous
Nicolas Arnaud,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-et-nous
Olivier Drapier,Philippe Schune,https://www.coursera.org/learn/physique-deux-infinis-et-nous
Olivier Drapier,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-et-nous
Philippe Schune,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-et-nous
Nicolas Arnaud,Olivier Drapier,https://www.coursera.org/learn/physique-deux-infinis-infiniment-grand
Nicolas Arnaud,Philippe Schune,https://www.coursera.org/learn/physique-deux-infinis-infiniment-grand
Nicolas Arnaud,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-infiniment-grand
Olivier Drapier,Philippe Schune,https://www.coursera.org/learn/physique-deux-infinis-infiniment-grand
Olivier Drapier,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-infiniment-grand
Philippe Schune,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-infiniment-grand
Nicolas Arnaud,Olivier Drapier,https://www.coursera.org/learn/physique-deux-infinis-liens
Nicolas Arnaud,Philippe Schune,https://www.coursera.org/learn/physique-deux-infinis-liens
Nicolas Arnaud,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-liens
Olivier Drapier,Philippe Schune,https://www.coursera.org/learn/physique-deux-infinis-liens
Olivier Drapier,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-liens
Philippe Schune,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-deux-infinis-liens
Nicolas Arnaud,Olivier Drapier,https://www.coursera.org/learn/physique-infiniment-petit
Nicolas Arnaud,Philippe Schune,https://www.coursera.org/learn/physique-infiniment-petit
Nicolas Arnaud,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-infiniment-petit
Olivier Drapier,Philippe Schune,https://www.coursera.org/learn/physique-infiniment-petit
Olivier Drapier,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-infiniment-petit
Philippe Schune,SÃ©bastien Descotes-Genon,https://www.coursera.org/learn/physique-infiniment-petit
Manuel Joffre,Vincent  Kemlin,https://www.coursera.org/learn/physique-optique
Martin Pohl,Mercedes Paniccia,https://www.coursera.org/learn/physique-particules
Andrew Dennis,Ricardo Guimaraes,https://www.coursera.org/learn/pixel-art-video-games
FÃ¡bio MÃ¼ller Guerrini,RaÃ­nne Florisbelo,https://www.coursera.org/learn/planejamento-producao-controle
Dr. Eileen Herrstrom,Dr. Stephen Marshak,https://www.coursera.org/learn/planet-earth
Ayman Zoubir,Emmanuel Ravalet,https://www.coursera.org/learn/planification-mobilites
Ayman Zoubir,Olivier Klein,https://www.coursera.org/learn/planification-mobilites
Ayman Zoubir,Vincent Kaufmann,https://www.coursera.org/learn/planification-mobilites
Emmanuel Ravalet,Olivier Klein,https://www.coursera.org/learn/planification-mobilites
Emmanuel Ravalet,Vincent Kaufmann,https://www.coursera.org/learn/planification-mobilites
Olivier Klein,Vincent Kaufmann,https://www.coursera.org/learn/planification-mobilites
Prasanth Kumar Palani,Starweaver,https://www.coursera.org/learn/plug-into-the-future-ev-charging-essentials
åæ­£å¿,æ´ªæ·è,https://www.coursera.org/learn/poetry-prose-novel
åæ­£å¿,è¡ç¥é,https://www.coursera.org/learn/poetry-prose-novel
åæ­£å¿,é«åè¬,https://www.coursera.org/learn/poetry-prose-novel
æ´ªæ·è,è¡ç¥é,https://www.coursera.org/learn/poetry-prose-novel
æ´ªæ·è,é«åè¬,https://www.coursera.org/learn/poetry-prose-novel
è¡ç¥é,é«åè¬,https://www.coursera.org/learn/poetry-prose-novel
Shane Casey,William Shutkin,https://www.coursera.org/learn/policy-technology-and-carbon-free-cities
Christopher Brooks,Paula Lantz,https://www.coursera.org/learn/politics-and-ethics-of-data-analytics-in-the-public-sector
Lechauncy Woodard,Sara G. McNeil,https://www.coursera.org/learn/pop-health
Lechauncy Woodard,Susie Gronseth,https://www.coursera.org/learn/pop-health
Sara G. McNeil,Susie Gronseth,https://www.coursera.org/learn/pop-health
Dennis Mook-Kanamori,Frits Rosendaal,https://www.coursera.org/learn/population-health-study-design
Dennis Mook-Kanamori,Johanna (Anske) G. van der Bom,https://www.coursera.org/learn/population-health-study-design
Frits Rosendaal,Johanna (Anske) G. van der Bom,https://www.coursera.org/learn/population-health-study-design
"Angela Duckworth, Ph.D.","Claire Robertson-Kraft, Ph.D.",https://www.coursera.org/learn/positive-psychology-methods
Prasanth Kumar Palani,Starweaver,https://www.coursera.org/learn/powering-the-drive-unveiling-ev-electronics
"Brian Caffo, PhD","Jeff Leek, PhD",https://www.coursera.org/learn/practical-machine-learning
"Brian Caffo, PhD","Roger D. Peng, PhD",https://www.coursera.org/learn/practical-machine-learning
"Jeff Leek, PhD","Roger D. Peng, PhD",https://www.coursera.org/learn/practical-machine-learning
Ian McCulloh,Jennifer McKneely,https://www.coursera.org/learn/practical-neuromarketing-research
Tural Sadigov,William Thistleton,https://www.coursera.org/learn/practical-time-series-analysis
Dr. Manish Kumar,SkillUp,https://www.coursera.org/learn/practice-exam-for-isc2-certified-in-cybersecurity-cc
Daniel C. Yeomans,SkillUp,https://www.coursera.org/learn/practice-exam-for-scrum-alliance-csm-certification
Alex IvÃ¡n SuÃ¡rez Regalado,Antonio DÃ¡vila Rivas,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Alex IvÃ¡n SuÃ¡rez Regalado,CÃ©sar Alberto Lucio RamÃ­rez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Alex IvÃ¡n SuÃ¡rez Regalado,Jorge E. Valdez GarcÃ­a,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Alex IvÃ¡n SuÃ¡rez Regalado,Julieta RodrÃ­guez-de Ita,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Alex IvÃ¡n SuÃ¡rez Regalado,Lydia Estela ZerÃ³n GutiÃ©rrez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Alex IvÃ¡n SuÃ¡rez Regalado,Patricia Segura Medina,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Alex IvÃ¡n SuÃ¡rez Regalado,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Antonio DÃ¡vila Rivas,CÃ©sar Alberto Lucio RamÃ­rez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Antonio DÃ¡vila Rivas,Jorge E. Valdez GarcÃ­a,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Antonio DÃ¡vila Rivas,Julieta RodrÃ­guez-de Ita,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Antonio DÃ¡vila Rivas,Lydia Estela ZerÃ³n GutiÃ©rrez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Antonio DÃ¡vila Rivas,Patricia Segura Medina,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Antonio DÃ¡vila Rivas,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
CÃ©sar Alberto Lucio RamÃ­rez,Jorge E. Valdez GarcÃ­a,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
CÃ©sar Alberto Lucio RamÃ­rez,Julieta RodrÃ­guez-de Ita,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
CÃ©sar Alberto Lucio RamÃ­rez,Lydia Estela ZerÃ³n GutiÃ©rrez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
CÃ©sar Alberto Lucio RamÃ­rez,Patricia Segura Medina,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
CÃ©sar Alberto Lucio RamÃ­rez,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Jorge E. Valdez GarcÃ­a,Julieta RodrÃ­guez-de Ita,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Jorge E. Valdez GarcÃ­a,Lydia Estela ZerÃ³n GutiÃ©rrez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Jorge E. Valdez GarcÃ­a,Patricia Segura Medina,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Jorge E. Valdez GarcÃ­a,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Julieta RodrÃ­guez-de Ita,Lydia Estela ZerÃ³n GutiÃ©rrez,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Julieta RodrÃ­guez-de Ita,Patricia Segura Medina,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Julieta RodrÃ­guez-de Ita,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Lydia Estela ZerÃ³n GutiÃ©rrez,Patricia Segura Medina,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Lydia Estela ZerÃ³n GutiÃ©rrez,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
Patricia Segura Medina,Silvia Lizett Olivares Olivares,https://www.coursera.org/learn/prcticas-interprofesionales-para-la-atencin-clnica
"Alan P. Brown, PhD, DABT","Douglas S. Auld, PhD",https://www.coursera.org/learn/pre-formulation
"Alan P. Brown, PhD, DABT","Erland Stevens, PhD",https://www.coursera.org/learn/pre-formulation
"Alan P. Brown, PhD, DABT","Sabine Guth, PhD",https://www.coursera.org/learn/pre-formulation
"Alan P. Brown, PhD, DABT","Stephanie Dodd, MSc.",https://www.coursera.org/learn/pre-formulation
"Alan P. Brown, PhD, DABT","Sujal Deshmukh, PhD",https://www.coursera.org/learn/pre-formulation
"Alan P. Brown, PhD, DABT","Thomas M. Smith, PhD",https://www.coursera.org/learn/pre-formulation
"Alan P. Brown, PhD, DABT","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
"Douglas S. Auld, PhD","Erland Stevens, PhD",https://www.coursera.org/learn/pre-formulation
"Douglas S. Auld, PhD","Sabine Guth, PhD",https://www.coursera.org/learn/pre-formulation
"Douglas S. Auld, PhD","Stephanie Dodd, MSc.",https://www.coursera.org/learn/pre-formulation
"Douglas S. Auld, PhD","Sujal Deshmukh, PhD",https://www.coursera.org/learn/pre-formulation
"Douglas S. Auld, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/pre-formulation
"Douglas S. Auld, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
"Erland Stevens, PhD","Sabine Guth, PhD",https://www.coursera.org/learn/pre-formulation
"Erland Stevens, PhD","Stephanie Dodd, MSc.",https://www.coursera.org/learn/pre-formulation
"Erland Stevens, PhD","Sujal Deshmukh, PhD",https://www.coursera.org/learn/pre-formulation
"Erland Stevens, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/pre-formulation
"Erland Stevens, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
"Sabine Guth, PhD","Stephanie Dodd, MSc.",https://www.coursera.org/learn/pre-formulation
"Sabine Guth, PhD","Sujal Deshmukh, PhD",https://www.coursera.org/learn/pre-formulation
"Sabine Guth, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/pre-formulation
"Sabine Guth, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
"Stephanie Dodd, MSc.","Sujal Deshmukh, PhD",https://www.coursera.org/learn/pre-formulation
"Stephanie Dodd, MSc.","Thomas M. Smith, PhD",https://www.coursera.org/learn/pre-formulation
"Stephanie Dodd, MSc.","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
"Sujal Deshmukh, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/pre-formulation
"Sujal Deshmukh, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
"Thomas M. Smith, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/pre-formulation
Diptesh Ghosh,Sriram Sankaranarayanan,https://www.coursera.org/learn/pre-mbastatistics
Manish Gupta,Starweaver,https://www.coursera.org/learn/precision-bookkeeping-records-reconciliation-reporting
Antoine Geissbuhler,Caroline Samer,https://www.coursera.org/learn/precision-medicine
Antoine Geissbuhler,Christelle Borel,https://www.coursera.org/learn/precision-medicine
Antoine Geissbuhler,Idris Guessous,https://www.coursera.org/learn/precision-medicine
Antoine Geissbuhler,Petros Tsantoulis,https://www.coursera.org/learn/precision-medicine
Caroline Samer,Christelle Borel,https://www.coursera.org/learn/precision-medicine
Caroline Samer,Idris Guessous,https://www.coursera.org/learn/precision-medicine
Caroline Samer,Petros Tsantoulis,https://www.coursera.org/learn/precision-medicine
Christelle Borel,Idris Guessous,https://www.coursera.org/learn/precision-medicine
Christelle Borel,Petros Tsantoulis,https://www.coursera.org/learn/precision-medicine
Idris Guessous,Petros Tsantoulis,https://www.coursera.org/learn/precision-medicine
"Alan P. Brown, PhD, DABT","Douglas S. Auld, PhD",https://www.coursera.org/learn/preclinical-safety
"Alan P. Brown, PhD, DABT","Erland Stevens, PhD",https://www.coursera.org/learn/preclinical-safety
"Alan P. Brown, PhD, DABT","Sabine Guth, PhD",https://www.coursera.org/learn/preclinical-safety
"Alan P. Brown, PhD, DABT","Stephanie Dodd, MSc.",https://www.coursera.org/learn/preclinical-safety
"Alan P. Brown, PhD, DABT","Sujal Deshmukh, PhD",https://www.coursera.org/learn/preclinical-safety
"Alan P. Brown, PhD, DABT","Thomas M. Smith, PhD",https://www.coursera.org/learn/preclinical-safety
"Alan P. Brown, PhD, DABT","W. Ross Tracey, PhD",https://www.coursera.org/learn/preclinical-safety
"Douglas S. Auld, PhD","Erland Stevens, PhD",https://www.coursera.org/learn/preclinical-safety
"Douglas S. Auld, PhD","Sabine Guth, PhD",https://www.coursera.org/learn/preclinical-safety
"Douglas S. Auld, PhD","Stephanie Dodd, MSc.",https://www.coursera.org/learn/preclinical-safety
"Douglas S. Auld, PhD","Sujal Deshmukh, PhD",https://www.coursera.org/learn/preclinical-safety
"Douglas S. Auld, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/preclinical-safety
"Douglas S. Auld, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/preclinical-safety
"Erland Stevens, PhD","Sabine Guth, PhD",https://www.coursera.org/learn/preclinical-safety
"Erland Stevens, PhD","Stephanie Dodd, MSc.",https://www.coursera.org/learn/preclinical-safety
"Erland Stevens, PhD","Sujal Deshmukh, PhD",https://www.coursera.org/learn/preclinical-safety
"Erland Stevens, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/preclinical-safety
"Erland Stevens, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/preclinical-safety
"Sabine Guth, PhD","Stephanie Dodd, MSc.",https://www.coursera.org/learn/preclinical-safety
"Sabine Guth, PhD","Sujal Deshmukh, PhD",https://www.coursera.org/learn/preclinical-safety
"Sabine Guth, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/preclinical-safety
"Sabine Guth, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/preclinical-safety
"Stephanie Dodd, MSc.","Sujal Deshmukh, PhD",https://www.coursera.org/learn/preclinical-safety
"Stephanie Dodd, MSc.","Thomas M. Smith, PhD",https://www.coursera.org/learn/preclinical-safety
"Stephanie Dodd, MSc.","W. Ross Tracey, PhD",https://www.coursera.org/learn/preclinical-safety
"Sujal Deshmukh, PhD","Thomas M. Smith, PhD",https://www.coursera.org/learn/preclinical-safety
"Sujal Deshmukh, PhD","W. Ross Tracey, PhD",https://www.coursera.org/learn/preclinical-safety
